Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
511,-1.5395260108579343,0.07252533705808446,1.1282364405734058,-0.566898018940908,0.834703860094669,-0.3435532380931076,0.2569606690112518,0.11779217646983875,0.024241307015144365,-0.0807844794993411,0.9860573564355859,1.0533876846465504,0.4165246522914057,-0.17250865918731276,-0.5597883682678494,-0.028347295245432745,-0.4355235741407709,-0.5212819748249552,-0.14431980297716698,-0.002526817521591963,-0.1867301363050143,-0.23463639432748282,-0.2359483604085913,-0.19911466180332313,-0.29840187115826555,0.23063942177122018,-0.32373247317163356,-0.35600353212997254,1.112378691849854,1
30,1.208181109854589,0.28793194943971934,0.20168969081893062,0.5115692610885431,-0.05168556260583618,-0.33810643966684073,-0.03593670666307995,0.010560658065485479,-0.18020017673961752,-0.19691197674940486,1.1761736081325949,0.8476692898172535,0.41714672915828177,-0.18019576996734227,0.7548065990550759,0.4683274662407017,-0.08671182324564271,-0.21234319515902017,-0.15893037224496465,-0.07184621566453332,-0.24177838169102434,-0.6888970690403632,0.10822471779581119,-0.16399664565915978,0.1797968213220183,0.11781983497390416,-0.012703503595008547,0.01890965423174922,2.69,1
534,-1.8500640202302066,-1.0315982056627258,1.7317705077953427,0.10789410020185342,1.5765247877296211,0.08525010634304708,-0.7433584093882368,0.4162518153664394,0.4214785909079849,-0.17799053400957354,0.5855731408574301,1.0245475767762218,0.3785800116276098,-0.45431945236592636,-0.09559727836336418,-0.8843616809149102,0.3717618611420934,-1.1233660912231902,-0.3464259095096149,0.265917800372535,0.07662067730398114,0.3983527768379542,-0.02370525793088779,-0.501145006060042,-0.2857989929891879,0.5044454931360484,-0.2512975256843699,-0.2931374850129307,1.212763443410044,1
528,-1.9449891619630142,-0.45499748639545645,1.1714622240415768,-0.19079139505390952,0.9900891675067975,-0.4140598438913453,0.27801835662468083,0.10766459650420686,-0.023104305608059067,-0.18854385658535278,0.8280604642296375,0.8568755041194551,0.4699596333139765,-0.4061392268489399,-0.25410556919765037,0.05106105834427732,-0.29751780195194977,-0.17948450063962884,-0.07354241453033289,0.3350334972080957,-0.046485254996292524,-0.09278133007220846,-0.0028194411949411524,-0.24638582716156837,-0.23779052852387506,0.17931838960157548,-0.33052121977009696,-0.31723771118221367,84.51440587163233,1
423,-2.2686652066594313,1.3303576852689774,-1.0399988065865275,3.5984567699184815,-0.10507942240975143,-1.1440922683741375,-2.4776758788728337,1.3073311354826935,-2.2488922472761725,-2.4307186103483915,2.7465111653312126,-2.3679561419097808,-0.46903151970737766,-3.8079175386082498,0.4317395982936542,-1.25959283513985,-2.2244284768369567,-0.2820605714072542,0.2714170112885122,0.19595644025758355,0.5039846980400693,0.13693259675516842,-0.35855810771558394,0.15564377535683907,0.00764147037971212,0.27332935272752984,0.20722543076896527,-0.14715935474048347,0.20965856493943424,1
525,-2.005749932740738,-0.6044619602528618,1.1668715331469168,-0.05365409407841826,1.0105381201742136,-0.4500534621627188,0.2806486691849337,0.09796001838693073,-0.036812782873945654,-0.22449765335011773,0.7593303970162629,0.7816531359283565,0.4813834456574394,-0.477261657049892,-0.12939610419749625,0.08511639421065698,-0.24789181247934855,-0.07412989976255013,-0.0538030169620185,0.4327829752095682,-0.007315825220954308,-0.06356340345416428,0.07344102854513745,-0.24900847468034668,-0.2091627573452277,0.1613603657005344,-0.3262209803643866,-0.29771320962751263,109.09885933797796,1
200,0.598519611012679,-0.2234979517564542,0.7389426005980935,0.7832295188075168,0.1998370949861007,-0.7346435758043082,-0.35618686120792387,-0.002986077225621303,0.22138820924710634,-0.291894936120469,-0.07024539745151945,0.36215128922326956,0.2306164248189362,-0.39759598513193634,1.0143574949527894,-0.017465221341143977,0.2980054376960786,-0.6217782144510178,-0.2828108008326484,0.06151481046784159,-0.1444278879750898,-0.4237662684919017,0.16231002882799947,0.09817337867300041,0.12818231420680373,0.24921365576596272,-0.04377262899094538,-0.00982717864405791,2.450063489143184,1
156,0.26684258648503933,0.5181797474283312,0.4274397942478305,0.20958162719793222,0.6274731618295465,0.03517033340604139,0.26202646441693833,0.08347216581247582,-0.09715912111916808,-0.16552879970056594,-1.3944771623114263,-0.7229177211035278,-0.5119732940060684,0.29576884998016867,1.4260676427656966,0.1662337835299511,-0.3380058511827101,-0.1430622775498932,0.6179478967284316,-0.04978460358124231,-0.1547523840461188,-0.45570016908820243,0.14725920227830575,-1.0851967196924066,-1.1264076257605269,0.07856941778114225,0.19000033068065292,0.1975577793775759,1.2682151028716977,1
517,-1.8328124366622576,0.3647217433993384,0.7276207121420484,0.1079322133846925,0.6836187133804011,-0.47818984404279796,-0.19192402066892855,0.3461322009407272,-0.4354212923742474,-0.5108883654077658,1.4131492788792912,0.4533226486450489,0.26255426825708,-0.8420838747626498,-0.5023994948189915,-0.24139617758822574,-0.8544165153142691,-0.4518688978916764,-0.04901096650809647,0.023332934730702568,-0.0650886677023982,-0.1662483287338775,-0.2952798508673308,-0.14586969162024585,-0.2726916211757409,0.23005876252845364,-0.24553917704572464,-0.3440922534486155,0.8357342020690071,1
430,-1.4086112130865747,-1.983407307221181,2.0405467310386785,1.0117576247646847,2.0166199818440904,0.468799078476129,-1.7335134075521275,0.6579475042035574,0.7336596196825855,-0.2986557578772688,0.25261405088444366,0.9354710345146575,0.3412584340752809,-0.715413456802037,0.6801685422902557,-1.5358184536735509,1.2029348283016814,-1.5934751702419585,-0.5355703295298286,0.49295853642121606,0.3022543088814992,0.8553116430067846,0.2613914147832135,-0.7611919458438827,-0.147656477581325,0.7247081883454457,-0.1031796325756867,-0.13661107325579167,1.7206560829246553,1
398,-0.7363515899689039,0.15235935745981458,0.8909007623446445,-0.20474676041482576,0.4880268646527097,-0.5524212267522035,0.20804783729557244,0.025637743466058988,0.027377836970339353,-0.13879503259169682,0.6814942523038259,0.8152419297625121,0.3575027116312536,-0.20468816758312997,-0.08382860876952214,0.11803536429289208,-0.31215307608173926,-0.45633417253989406,-0.15933708748338465,-0.024724042509757432,-0.2157197898996151,-0.4065258501426703,-0.13131887446646134,-0.04432772094656873,-0.15056927008241397,0.19156890278543226,-0.23739813965866144,-0.24480252291849341,1.5658166970234217,1
310,-1.4131261689623484,-1.2176026413433847,0.7554937902125809,1.1516668837006467,1.078992943181148,-0.3763100204397981,0.31027159888383427,0.040632871817028626,-0.19359007355327162,-0.47454889498115704,-1.062325422254972,-0.7151028958894351,-0.01916512004736881,-0.5928912489636637,1.733862580255528,0.37274874727083257,0.07527425739385207,0.7636176831916478,0.5417327621609777,0.9797051706641202,0.24823666782405435,0.007918524534541393,0.7352345744538349,-0.8535690113695176,-0.5931339295054986,-0.029882468912022453,0.0006639598701544958,0.13745168263578078,252.81622506765729,1
450,-2.200393750524217,0.3561019543670594,-0.14689898709587768,2.97242103780174,0.5486333372954735,-0.7014180274377617,-2.3840932086903868,1.1751711259979312,-1.4320467609199239,-1.8954191991506255,2.032594733631484,-1.5342561214767725,-0.2712598111883133,-3.053543826918906,0.497588311628525,-1.4458535608110572,-1.2752598994638316,-0.6977547047616041,0.04332164951830575,0.3041685236737762,0.4832222967889013,0.4064711483010656,-0.19140635745372192,-0.10225396877285098,-0.050155060132864054,0.42298525505429807,0.12272003896633252,-0.15324573420248988,0.5382457261852538,1
143,0.21083075891003322,0.516049574013654,0.41684219216283747,0.1558794245415539,0.7292592505763238,0.2104848046412554,0.2502538058110282,0.13281719947206533,-0.13930575728749617,-0.1456079869147355,-1.2519251010837769,-0.6660134816619294,-0.5131712375236255,0.34139169667329616,1.3856169646187189,0.1487672272809228,-0.36753655995068135,-0.12187706566285805,0.6639745143078488,-0.047009776384896944,-0.1406718989215444,-0.41345984492666377,0.1449055556003536,-1.2382058070215602,-1.1979725621985684,0.08161147763013908,0.20218775299979813,0.20371423777486547,1.198759080617716,1
145,0.5371379493793512,0.4722513263415922,0.39325808928841977,0.3418562222479122,0.3542036356586545,-0.2672285827520386,0.21408655141675295,0.005150208745935192,-0.06096370407625807,-0.19755938157545533,-1.0331375506936527,-0.46365569713805166,-0.31415037520773065,0.13703975506194216,1.3358271955822352,0.25232812925976433,-0.2472614352351833,-0.1847117123180042,0.39512985184518007,-0.05798364056647228,-0.1910918682532153,-0.5588267324098662,0.14201341769759376,-0.6954786041255205,-0.7591957686807962,0.08298305384436525,0.13163532526990807,0.15196487691429217,1.65715668261848,1
530,-1.9525192086920955,-2.028138575430956,2.2323793108461114,0.8105363838821887,2.179318887950445,0.4317599795539365,-1.6738238825804033,0.6695555740362455,0.7872665185664973,-0.28053900578959157,0.14814527207338746,0.9438001718387089,0.33026427381725765,-0.7206419326239744,0.43941820949324684,-1.637724176407973,1.1417825804649646,-1.6619071180866545,-0.5355882448626255,0.5075709617615698,0.31204536184911147,0.9409384254306555,0.19518425923814164,-0.7434645531234322,-0.24054473185181077,0.7471827694304964,-0.16506317260400968,-0.21003337050140564,1.4082997197357885,1
443,-2.722395081464817,-0.9136355138112835,-0.09646087738590503,3.0392402169185013,0.5333563082108834,-1.2236676299492237,-0.9316521021602686,0.573102184973358,-1.3684108885230362,-1.6877354053768499,1.1736036630476856,-1.5556447101374398,0.11804339459688518,-2.832561029601915,1.2932277076971501,-0.12696845343047247,-0.9064156778546107,0.9602849913896724,0.3420180293771119,1.234859296075382,0.5982569354224812,0.22885256319011224,0.5674407289268294,-0.024173725427489468,0.17647886912972022,-0.0034326481389887475,-0.027093733726412023,-0.04285853294390275,296.69763336635447,1
297,-0.967612971550958,1.3482383603213068,-0.8890053808421611,2.7521829796258768,-0.46537556051704765,-1.2922439940518582,-1.5482216777874038,0.7906220696588212,-1.7126684283134557,-1.8338106309179067,1.9673045719167053,-1.7220585888789113,-0.2912558456838989,-2.7796724711489014,0.6560231053022411,-0.5294560874455286,-1.765652010293634,-0.12179782656414948,0.18569113779818416,0.049008610613208256,0.21385823041253682,-0.33571243101493187,-0.24157213531544844,0.32744632132536167,0.1091367161672263,0.14650205846422326,0.1539045793283254,-0.07762431185203005,1.0139805151530015,1
462,-2.168028169007141,-0.10576534804602455,0.2764945751179084,2.675635065047664,0.8585402121552748,-0.49155859215400155,-2.339728290877928,1.112517774181251,-1.0448032381926802,-1.6416487698975748,1.6941469873172013,-1.1390223371164196,-0.1775017940578778,-2.695916419475532,0.5288053387710742,-1.5341545439950348,-0.8252857125419335,-0.894823628157701,-0.06481196067479433,0.3554688357691107,0.4733794249911469,0.5342518117861917,-0.1121644032743998,-0.22451605212680714,-0.07755477336007471,0.49393291869685263,0.0826584041067557,-0.15613111590917683,0.6940196785044097,1
535,-1.8175388266241042,-0.7152387420806013,1.5728483635429589,-0.11516513823815888,1.3851631289533881,-0.02475213836320811,-0.4479749338053835,0.33583857406969886,0.3053563784121905,-0.14543572689118417,0.7244380078738826,1.0501814662669418,0.39391821704302366,-0.3697733170057581,-0.2654420913595611,-0.6452009181527292,0.1273128161237156,-0.9524020685463002,-0.2863748601415512,0.18920313147483672,0.0018832866511467872,0.2261047576472537,-0.0931934315524437,-0.42421878786552303,-0.3001653089082868,0.4273866635597239,-0.2786732893869474,-0.319519530222447,1.150688937082071,1
221,0.43326065649573353,-0.36795870797213404,0.8488279407277954,0.805917605164439,0.3436738889247275,-0.6501471531919472,-0.4677119798336056,0.047329617814531044,0.26827600200894364,-0.29423074037233743,-0.0694028565785219,0.39672676348398883,0.2355116716489959,-0.42607773328994997,0.993754286201985,-0.14295112459504722,0.37461666354828105,-0.7039717608827796,-0.3045238253721301,0.09708236839415585,-0.10838369941650783,-0.32081446427237514,0.17092726897126717,0.037433490533328784,0.10608679119854453,0.28811434642310985,-0.048913312618937846,-0.02007893186003601,2.389655162409739,1
262,-0.5383605299477852,1.1554969404990232,-0.6588837802551131,2.354500342058647,-0.44723888471043205,-1.2493698383007164,-1.2324419099851236,0.598748490912929,-1.3750989651782475,-1.5342175692951396,1.5731316340741566,-1.3460438854922376,-0.19421817947895448,-2.2977559728162604,0.7410359983368251,-0.33430842586001575,-1.4258533633307082,-0.1553100043095974,0.1118625804272152,0.024139308171535465,0.11700951980273411,-0.4316956609229085,-0.17017797164184223,0.3297602011444988,0.12976512670839163,0.13649784498185885,0.11966930555799452,-0.05666580422152939,1.337682150651231,1
523,-2.0416101963803994,-0.6926740643569598,1.1641621635378159,0.027282663386409944,1.0226068418909127,-0.4712964553643454,0.2822010474819509,0.092232495096117,-0.044903358463437994,-0.24571714438567183,0.7187667521069583,0.7372578144009112,0.4881256399575286,-0.5192372453292066,-0.05579410349828562,0.10521543684744504,-0.21860316055660226,-0.011950903104916866,-0.04215306598497533,0.49047352137784,0.0158014930812978,-0.04631934058076395,0.11844902490791942,-0.25055632916365045,-0.19226699699291572,0.15076175967075764,-0.32368303167103385,-0.2861900876489276,123.60830303751953,1
160,0.9542904122774061,0.32040597920102387,0.3913210249807262,0.5575635334723218,-0.24171087905926014,-0.9920779007793785,0.10508877187140322,-0.1683427308584708,0.03398007571903704,-0.260904346684291,0.04040414436721895,0.3139570215380295,0.2332644772715353,-0.27242442398107,0.9180428899470698,0.42616354439862564,-0.05246434542498535,-0.3196222957159631,-0.1909477205981588,-0.07144809138666862,-0.2767415614138929,-0.7683445612300444,0.0889209626182465,0.2814910511726697,0.16061096447175544,0.1093274136032695,-0.0556686837935097,-0.010729957887092467,2.5202810288340207,1
532,-1.8999936394532664,-1.5172435102091453,1.9757328418779574,0.4503136711465717,1.8702852145637214,0.2541152100648176,-1.1968033493091688,0.539694662995945,0.5997384937842098,-0.22796561311244973,0.37240085301311066,0.9851968397144288,0.3550342407636049,-0.5841067303891522,0.1651325098313724,-1.2514987981424548,0.7470170520879271,-1.3858139848922408,-0.4386106345324361,0.38368294739279807,0.19135049266535534,0.6627717412343523,0.08296645297260061,-0.6192349036710343,-0.26374517550340343,0.6227389632723386,-0.20927282710260037,-0.25263824963283604,1.3080543893133942,1
274,-0.6840156726282434,1.2208984997768197,-0.7369692873338318,2.489443130269843,-0.45339307242453236,-1.2639180171064408,-1.3395931866629243,0.663855571922102,-1.48964398240375,-1.635876327423021,1.7068835011289005,-1.4736342494915353,-0.22714527259849981,-2.461281230966333,0.712189184982929,-0.4005264778432186,-1.5411547934662329,-0.14393855814422277,0.1369142936279571,0.03257802964269725,0.14987249597965274,-0.3991263620856943,-0.1944036395439121,0.3289750489530678,0.12276543657402036,0.13989250276583634,0.13128611469505694,-0.0637775038262859,1.2278428036033706,1
157,0.9749381624930591,0.32245832657302015,0.3852196755429469,0.5668736017860684,-0.25062313998444674,-0.9974474119910343,0.10383133649330975,-0.17071180744313214,0.03406070862438665,-0.26239566336342157,0.0325745338424519,0.3078348469096083,0.231747160165439,-0.27325168445418596,0.9302787106744601,0.4299267028252906,-0.04929277625936879,-0.3179526384612498,-0.1913337801281156,-0.07201873052197497,-0.2774868181236335,-0.7727634401884255,0.09161074385970336,0.28547026416592913,0.16441139753007633,0.10832300124172853,-0.053449228458468556,-0.007871238034702688,2.5319378675300843,1
497,-2.5531868723069,-1.9510935630955681,1.1255107383166387,1.181913252837297,1.1947772587219374,-0.7743455338099949,0.30434702323239654,0.010524581405112615,-0.1603221910742206,-0.5484309447609415,0.14009240563020686,0.10392139384599353,0.5843086848773518,-1.1180541457783513,0.9942000414861394,0.39194510299694324,0.1992239737769923,0.8750845281509781,0.12404323573297638,1.313477449561665,0.3455893879009332,0.1996816496206867,0.7605257647988799,-0.27263776892503316,0.048765166215357925,-0.000436226396781092,-0.2874770692926241,-0.1218031077500874,330.59766184258785,1
479,-2.8909935537704117,-2.782058958435329,1.099988250091087,1.944344274604014,1.3084656262585252,-0.9744563057190104,0.3189705565717161,-0.04342916682486102,-0.2365360895128639,-0.7483203243007341,-0.24202052060387153,-0.31428624646553205,0.6478207188428906,-1.5134676965987452,1.6875370413228283,0.5812797649490034,0.47512552346945547,1.4608158749338012,0.23378674789207235,1.856927217492749,0.5633564589545487,0.3621221635205605,1.1845048532799152,-0.2872186875609736,0.20792464124790727,-0.10027598125843493,-0.2635693804244933,-0.013254335359583556,467.2778345059838,1
530,-1.773097264300987,0.16701350628579115,1.0187729928580191,-0.3765976074103383,0.8338123494471013,-0.3600639691127565,0.10022371297338051,0.21590301557041758,-0.14461820678282455,-0.2292134612490777,1.1903283169745955,0.8709964454228518,0.36939770492273216,-0.4127090547951697,-0.6135212053263311,-0.12937423346026566,-0.6083335744270868,-0.5060576926244368,-0.10705114470458665,0.01043144598194197,-0.13762178846072526,-0.18259029365918672,-0.27411344736485055,-0.2039224775324061,-0.3122029677962668,0.23656308610305288,-0.3086510730189228,-0.36910566986358956,0.9398321236134751,1
430,-2.5844888854040686,0.049841089707205466,-0.60529034119382,3.3615611213777163,0.17846297121450339,-1.2918788350287096,-1.4715297683784057,0.8483154306200367,-1.8396809057399424,-2.0523765756740753,1.8555989295512894,-2.0076105109576217,-0.12176949077977328,-3.3223278863544974,0.9894532079046321,-0.46781948020822195,-1.5531787741729328,0.6317635181366756,0.36721345221541857,0.8623465822535508,0.5710149887788823,0.14012388680526333,0.22024422658528375,0.09161044024713838,0.13211159372199704,0.05751447747496655,0.06981742330957158,-0.07662068759271196,196.94243992521996,1
413,-1.1317068726742179,0.21962078880751074,0.9408455800035251,-0.39823384206152745,0.887910744371467,-0.10984441332422587,0.2782043804529011,0.1402514851792301,-0.025604450787182445,-0.09193033589303592,0.15244222357880866,0.4356383305274185,0.0679034120518952,0.027649947735427144,0.04844937334281951,-0.007934952682726239,-0.4449390678651499,-0.3953421023667739,0.16682214111215243,-0.012730655205041099,-0.1625365229587954,-0.25563324876127536,-0.12359990053314912,-0.6147446466286137,-0.6880438030354687,0.18509316968596817,-0.15192932539864576,-0.17802020744688915,0.9966509438534291,1
124,1.0903751404453814,0.37824560460059226,0.3232954001949098,0.6125942202336984,-0.2051210358557559,-0.8861749278364842,0.1159637330147856,-0.15515820003438804,0.01312062589470368,-0.26311917866159035,-0.29355212232478745,0.06699859286853543,0.09075111756138145,-0.18784498462687513,1.1511241692863619,0.4285449666046712,-0.06152689193350212,-0.2699592580171409,-0.06093135449610301,-0.0747653276164597,-0.26547107310617996,-0.7699049011414507,0.131276410982812,0.10219159359842206,-0.007591101247539311,0.09201682931079817,0.012174557226248606,0.058645890523847576,2.4532374764722418,1
127,1.0115714050211324,0.39163588664249344,0.3332609652905433,0.5740299915319871,-0.12545019278509217,-0.7980115056958728,0.12994045899289755,-0.13232368775681563,0.002567969579489293,-0.2537807665167232,-0.39889951285091296,-0.008588408415387105,0.03307648790104056,-0.14156803238423782,1.1774334786591312,0.4034444396486507,-0.08798313176308808,-0.2578165005429067,0.0040305230171041595,-0.07237492500503817,-0.25487641447702164,-0.7398386864487847,0.13280580244467244,-0.011429457611317417,-0.11465052587138347,0.09073004804729147,0.029190685047211617,0.07193835320048275,2.339842821759503,1
302,-0.7144967636982797,-0.6064219241923088,1.2175420156597663,0.5044232240309309,1.4456714189255984,0.3817124395955013,-0.6179767885414928,0.3860127202117824,0.28797774346159033,-0.2132887111134023,-1.0466018971973097,-0.21906797073720297,-0.28833652020797457,-0.06744127120670917,1.1865641851836841,-0.6915552557089235,0.32115422943146577,-0.797593241506336,0.24481444719526602,0.2086628668462721,0.08066154418281729,0.21733681897066048,0.20679435515930844,-1.1713963809185826,-0.9446565228142773,0.3738856084875363,0.09635431510723588,0.07773233416712222,1.183762894476458,1
287,-0.3714183019636583,0.15230414287532834,0.710918168783665,-0.14121723592020347,0.5191172414677155,-0.19408208460460968,0.10678069391747902,0.11472464007792127,-0.10664865110870067,-0.11332578275133572,1.3186896745900645,1.0904006397134134,0.4581849221389518,-0.15484753080894087,-0.06504002717097146,0.1819597187498772,-0.30220670606481137,-0.37221565608656704,-0.1430170046950598,-0.030643203684196096,-0.20111343827439232,-0.4004089623091159,-0.09244767491187866,-0.285236122161643,-0.10073944095190474,0.18693742210035524,-0.18830402431722407,-0.1977466729936318,1.7884507545600166,1
362,-1.9404172768068055,1.7731117453770917,-1.4213688543901402,3.621250624462937,-0.4604115417759705,-1.2839173727409858,-2.27651327413506,1.2530220089264459,-2.503264759655248,-2.495830732380389,3.033395994663736,-2.4791763383747556,-0.4801678159051291,-3.8493874495104627,0.41580892787335066,-0.9704804044391426,-2.541947403748407,-0.03449347010200801,0.3572449502447967,0.10611417439135896,0.4383937517744517,-0.09909820220034637,-0.40510132011336497,0.2501625634647798,0.057533372943674804,0.17232802000200909,0.23248240785143254,-0.12651089845332497,0.28542895159292403,1
516,-2.2210548686752696,-2.635395443507413,2.1756907944026214,1.3828684301435374,2.229000899482804,0.24352695549380243,-1.5952567489696037,0.6073564484050546,0.6988342306244545,-0.4364370049346538,-0.13258807334470435,0.6080502357793796,0.3855913364243912,-1.0244890848870358,0.967326906563748,-1.4291593872896073,1.3119629089910316,-1.1450046332835406,-0.432420839132176,0.9340791811068945,0.4730288597548944,1.034745311848658,0.5257560010296832,-0.7380211788882751,-0.11380657494530494,0.6482671636000681,-0.1517135126728803,-0.127336931882145,113.01497107906005,1
448,-1.516356818294641,-2.076613591637963,2.118195222308703,1.035109497456656,2.0976881881172247,0.49163537111329647,-1.8020732798205543,0.6816823146381533,0.7746405206049456,-0.30411173131068925,0.1962602953048602,0.9300944912302047,0.33513309817180825,-0.739098353196263,0.6820168939171,-1.6186738028942864,1.2575329319131687,-1.6519006369883162,-0.551720446382265,0.516245695691154,0.3241322389631618,0.9172120957951171,0.26802500339464064,-0.7786496176907232,-0.16070074832961923,0.749518926939025,-0.10708249208164869,-0.14288136969244875,1.680493106881974,1
361,-1.7036176139603636,-2.063912520446814,0.8434570293230044,1.7912819677698177,0.8201285036483195,-1.0665162156032804,0.25113713815232624,-0.10988919268359551,-0.1755325617241252,-0.6652786851233689,-0.3082833497745671,-0.27621921620638545,0.53144834973326,-1.2532614432562974,1.7186999257641595,0.6088536154437211,0.4108122935275532,1.095444875569083,0.13374522479615625,1.4221315760395319,0.36578186618263075,0.040164093151783875,0.9869731901454193,-0.09641139580287666,0.2598932494118013,-0.07052806920076066,-0.18125820998599845,0.03424540598297636,364.93755849852505,1
439,-2.169682179982301,1.4800483924754613,-0.914849537771294,2.84129845696922,-0.16366497733717172,-1.1445704571036623,-1.8400098948620447,1.0807909235692743,-2.0759216363604427,-2.0998941224300194,2.6701437289504546,-1.9028903395854175,-0.34017900139237944,-3.264305559319756,0.12446869655827936,-0.8733428349016208,-2.2426381992538715,-0.14617497370756313,0.2784096731413015,0.09611378809486663,0.3440906548361841,-0.07405880114734201,-0.4146853659640852,0.18162207162762203,-0.049797226535788386,0.1933660808128292,0.11049242022253469,-0.2029846783705151,0.24848913981446574,1
531,-1.933485165501369,-1.8430021004097146,2.139376606717851,0.6800000608713038,2.0673322808203807,0.3673856516968108,-1.500962749141491,0.6224970037942132,0.7193107291309204,-0.26148763249842893,0.22941027262882552,0.9588013603211392,0.33924033304939843,-0.6711647546694512,0.3400234589056921,-1.4977650929026758,0.9987287454237285,-1.5618573956744957,-0.500445817083019,0.4626768301894487,0.2683083517370073,0.8401372964197663,0.15451913933216077,-0.6984466209522612,-0.24895203238958358,0.7020872318559745,-0.18108372193584266,-0.22547238660870458,1.3719731462863385,1
529,-1.9917824271624518,-2.410036094142703,2.4242242832427743,1.079805299442412,2.410323650177943,0.5645506469497166,-2.0303999594147855,0.766627483866508,0.9274449861783884,-0.3198379726037296,-0.01948729231820425,0.9128558824515959,0.311748555895271,-0.8227029202900951,0.6444486262061334,-1.9264302604236196,1.4368724844840381,-1.8682886035968362,-0.6080796648758814,0.6001780909085659,0.4022655933608477,1.1488699043474087,0.27906782885038556,-0.8363270568074382,-0.22320224321432863,0.8402053567013535,-0.13201615667954536,-0.17818593502413585,1.4832337826321103,1
50,1.218978317354439,0.30233874659371707,0.22497841566383864,0.5535140625154008,-0.12556958850239727,-0.5072646628502284,-0.007583600020614603,-0.03874310740993264,-0.13044402230959334,-0.21671362461304955,0.8874236554714936,0.7037642640602506,0.36955786388031175,-0.20428740399611026,0.8336813205858141,0.4712446605452729,-0.06813033333071504,-0.2315127541913709,-0.16762643163492477,-0.07367380432951313,-0.25236335885556627,-0.7221175442696546,0.11281286775435301,-0.04768402373871988,0.18814833182014662,0.11247897578457194,-0.0151642964897845,0.02167806612256791,2.69,1
153,0.3541320055975691,0.5033475832561893,0.41640112477813085,0.2522984997392215,0.5392232638468706,-0.06248663506373786,0.24654470730027023,0.058178805013060164,-0.08547014172129823,-0.17587278361415107,-1.2777858344887014,-0.6391914180417397,-0.448088188896796,0.24450873828862196,1.396925314422538,0.19403716627080553,-0.3087007707294335,-0.15651258216608874,0.5459908439052443,-0.052432407702109565,-0.166487888619043,-0.4890039509623271,0.14556512405241012,-0.959340813171492,-1.007819909891142,0.07999476124248564,0.1711518851718203,0.1828339678809266,1.3938202342408261,1
20,1.054036678618953,0.3012579944301614,0.20165247093771604,0.40709359167580633,0.15403670027230942,-0.041220110784352504,-0.03257512294788206,0.09180501924340417,-0.23911198631392966,-0.16397273090244013,1.2102832978523932,0.8220191561479727,0.3482906755994779,-0.07561356498987037,0.7409308363289703,0.41964291574430407,-0.1503099470731753,-0.17472360230810047,-0.03202347056787702,-0.06598213794527825,-0.2138194219999332,-0.6070328129850662,0.10741567237777332,-0.4660533522690944,-0.024613021045220007,0.11967338443611891,0.02068344162542171,0.04127462092087472,2.4805015824949743,1
262,0.23089322348896757,0.24850166498697646,0.6050827658487218,0.23138382017420772,0.07053158957257544,-0.8039562277103587,0.14914321887388451,-0.08534175867171166,0.031155089149336172,-0.20865583137347965,0.31471578528542,0.5284483762481615,0.2864239216461852,-0.24344122269290996,0.4893589789026942,0.2943206947717824,-0.16358077188755513,-0.3781190012497315,-0.17742206401286897,-0.05145565918549182,-0.2506313749228041,-0.6135284392456752,-0.005315947853997777,0.14207869569327514,0.027462192239715993,0.14451715927213626,-0.13342765187677785,-0.11088565926635176,2.1118818446701164,1
527,-1.9718340755137684,-0.5210328712046635,1.1694339959821236,-0.13020231854699116,0.9991237857240092,-0.42996230132409596,0.2791804635628854,0.10337698531576665,-0.02916089248812745,-0.20442872034888748,0.7976946099281809,0.8236412652293623,0.47500682496172847,-0.4375620588147926,-0.1990072752813834,0.06610715693014368,-0.27559238230682837,-0.13293744212607406,-0.06482128715681967,0.37822051167472126,-0.029179681964674686,-0.07987246298322748,0.030873444713327647,-0.24754454758289512,-0.22514239992700558,0.1713842967157333,-0.3286213170266617,-0.30861152771467815,95.37614313317721,1
374,-1.917587642416647,1.7747926419324234,-1.3982854002179448,3.632290804571411,-0.5055136726396929,-1.3871283978451576,-2.2470710072487305,1.2152557400840598,-2.4597403341563,-2.496837308287023,2.839645112351662,-2.554213305940803,-0.5060090213917183,-3.8461974865418767,0.46788184563171725,-0.9613356007979257,-2.5176573025725015,-0.0476323310696468,0.34908044602677235,0.10404663745226804,0.4281932302128818,-0.12329281867700209,-0.3995739090136038,0.32232549496174684,0.06348416858674683,0.1686422922499289,0.22967035205288155,-0.1240073942959197,0.29759937240950746,1
172,0.5948957261006567,-0.18829574508608182,0.4231724442362236,0.9381043006029401,-0.10563657068365329,-1.0694215877876774,0.12344716636160025,-0.18210017704227904,-0.01184795321151244,-0.36798513105391084,-0.12594913811937147,0.11304376495009849,0.28262308004167136,-0.500596610422988,1.2350667959156347,0.5094868101135268,0.08676312341970582,0.0149509368634817,-0.12287898842541184,0.2552993398029384,-0.14183118815487528,-0.6379588015743348,0.3196926335601591,0.24219581053374167,0.22574844559308366,0.05784209226834111,-0.0585810260400913,0.03164001317636732,83.50369433720579,1
